address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"3/21 Coane Street,OAKLEIGH EAST VIC ss",1050000,09 May 2019,private treaty,5,5,1.0,452.0,Townhouse
"45 Rostrevor Parade,MONT ALBERT NORTH VIC ss1,",2810000,18 Oct 2015,auction,5,5,1.0,208.0,House
"8 Whitehaven Crescent,MULGRAVE VIC ss1,",615000,24 Jul 2015,private treaty,5,5,1.0,0.0,House
"2 Peg Leg Road,EAGLEHAWK VIC ss",517000,12 May 2015,private treaty,5,5,1.0,0.0,House
"44 High Street,MALDON VIC ss",690000,02 Mar 2015,private treaty,5,5,1.0,0.0,House
"44 High Street,MALDON VIC ss",690000,28 Feb 2015,private treaty,5,5,1.0,0.0,House
"95 Clementine Boulevard,TARNEIT VIC ss",800000,16 Apr 2025,sold prior to auction,5,5,2.0,0.0,House
"6 Rockbank Road,CLYDE NORTH VIC ss",1800000,15 Apr 2025,private treaty,5,5,2.0,512.0,House
"32 Casa Circuit,CLYDE NORTH VIC ss",1225000,03 Apr 2025,private treaty,5,5,2.0,648.0,House
"19 Fruit Street,TARNEIT VIC ss",1500000,01 Apr 2025,private treaty,5,5,2.0,512.0,House
"5 Golden Grove,GLEN WAVERLEY VIC ss",2977000,30 Mar 2025,auction,5,5,2.0,666.0,House
"11 Rebecca Close,CHELSEA HEIGHTS VIC ss",1155000,29 Mar 2025,auction,5,5,2.0,571.0,House
"93 Westwood Boulevard,KEYSBOROUGH VIC ss",2100000,29 Mar 2025,auction,5,5,2.0,511.0,House
"15 Virginia Street,MOUNT WAVERLEY VIC ss",3501000,29 Mar 2025,auction,5,5,2.0,717.0,House
"26 Gipps Street,KILMORE VIC ss",650000,27 Mar 2025,private treaty,5,5,2.0,702.0,House
"20 Binalong Avenue,CHADSTONE VIC ss",2150000,26 Mar 2025,private treaty,5,5,2.0,702.0,House
"6A Richard Street,DONCASTER EAST VIC ss",2268888,16 Mar 2025,private treaty,5,5,2.0,343.0,House
"28 Excalibur Street,BERWICK VIC ss",1572500,14 Mar 2025,private treaty,5,5,2.0,343.0,House
"77 Orchard Street,GLEN WAVERLEY VIC ss",3600000,14 Mar 2025,auction,5,5,2.0,725.0,House
"130 Brookwater Parade,LYNDHURST VIC ss",1860000,10 Mar 2025,sold prior to auction,5,5,2.0,513.0,House
"76 Outlook Drive,GLENROY VIC ss",1065000,08 Mar 2025,auction,5,5,2.0,552.0,House
"34 Cratloe Road,MOUNT WAVERLEY VIC ss",3650000,08 Mar 2025,auction,5,5,2.0,725.0,House
"5 Yooralla Street,ASHWOOD VIC ss",2500000,27 Feb 2025,sold prior to auction,5,5,2.0,645.0,House
"59 Charteris Drive,CRAIGIEBURN VIC ss",1690000,27 Feb 2025,private treaty,5,5,2.0,608.0,House
"1411-1413 Mount Dandenong Tourist Road,MOUNT DANDENONG VIC ss25,",1200000,24 Feb 2025,private treaty,5,5,2.0,300.0,House
"9 Tudor Court,BALWYN NORTH VIC ss",3650000,22 Feb 2025,auction,5,5,2.0,585.0,House
"12 Spinnaker Rise,SANCTUARY LAKES VIC ss",3060000,19 Feb 2025,private treaty,5,5,2.0,826.0,House
"65 Rose Grange Boulevard,TARNEIT VIC ss",1235000,19 Feb 2025,private treaty,5,5,2.0,644.0,House
"46 Morna Road,DONCASTER EAST VIC ss",2550000,15 Feb 2025,auction,5,5,2.0,725.0,House
"5 Tramore Close,TEMPLESTOWE VIC ss",2500000,15 Feb 2025,auction,5,5,2.0,882.0,House
"16 Mayfield Drive,MOUNT WAVERLEY VIC ss",2580000,11 Feb 2025,auction,5,5,2.0,722.0,House
"10 Conservatory Street,DONNYBROOK VIC ss",1262500,10 Feb 2025,private treaty,5,5,2.0,722.0,House
"60 Delmore Crescent,GLEN WAVERLEY VIC ss",4090000,09 Feb 2025,auction,5,5,2.0,661.0,House
"25 Driftwood Drive,GLEN WAVERLEY VIC ss",2806000,08 Feb 2025,auction,5,5,2.0,651.0,House
"3/51 Kionga Street,CLAYTON VIC ss",1090000,06 Feb 2025,private treaty,5,5,2.0,651.0,Townhouse
"45 Illuka Crescent,MOUNT WAVERLEY VIC ss",3908000,04 Feb 2025,private treaty,5,5,2.0,758.0,House
"8 Kerrimuir Street,BOX HILL NORTH VIC ss",3080000,03 Feb 2025,auction,5,5,2.0,614.0,House
"5 Inga Street,BURWOOD EAST VIC ss",2467500,01 Feb 2025,auction,5,5,2.0,623.0,House
"5 Olive Avenue,MOUNT WAVERLEY VIC ss",2710000,01 Feb 2025,auction,5,5,2.0,710.0,House
"27 Tyner Road,WANTIRNA SOUTH VIC ss",2642000,01 Feb 2025,auction,5,5,2.0,710.0,House
"36 Rowan Avenue,WILLIAMS LANDING VIC ss",1818888,31 Jan 2025,private treaty,5,5,2.0,645.0,House
"7 Driftwood Street,AINTREE VIC ss",1330000,24 Jan 2025,private treaty,5,5,2.0,591.0,House
"3 Promontory Street,POINT COOK VIC ss",1103000,21 Jan 2025,private treaty,5,5,2.0,591.0,House
"18 Terry Avenue,SORRENTO VIC ss",5300000,21 Jan 2025,private treaty,5,5,2.0,591.0,House
"32 Longview Road,BALWYN NORTH VIC ss",4550000,19 Jan 2025,private treaty,5,5,2.0,591.0,House
"11 Goodison Grove,MOUNT COTTRELL VIC ss",850000,15 Jan 2025,auction,5,5,2.0,586.0,House
"5 Santorini Parade,BERWICK VIC ss",1900000,07 Jan 2025,private treaty,5,5,2.0,472.0,House
"431 Camberwell Road,CAMBERWELL VIC ss",2350000,25 Dec 2024,private treaty,5,5,2.0,920.0,House
"179A Brookwater Parade,LYNDHURST VIC ss",1635000,23 Dec 2024,auction,5,5,2.0,506.0,House
"4 Drummond Drive,BERWICK VIC ss",1725000,21 Dec 2024,private treaty,5,5,2.0,448.0,House
"943 High Street Road,GLEN WAVERLEY VIC ss",2995000,21 Dec 2024,private treaty,5,5,2.0,448.0,House
"27 Kincumber Drive,GLEN WAVERLEY VIC ss",4215000,20 Dec 2024,private treaty,5,5,2.0,651.0,House
"9 Lempriere Close,TEMPLESTOWE VIC ss3,",4425000,20 Dec 2024,private treaty,5,5,2.0,999.0,House
"13 Morrice Street,CAULFIELD NORTH VIC ss",5320000,19 Dec 2024,auction,5,5,2.0,999.0,House
"21 Cherry Street,GLEN WAVERLEY VIC ss",4350000,19 Dec 2024,private treaty,5,5,2.0,650.0,House
"9 Wollemi Avenue,WOLLERT VIC ss",1220000,19 Dec 2024,auction,5,5,2.0,512.0,House
"20A Pine Way,DONCASTER EAST VIC ss",2338000,17 Dec 2024,private treaty,5,5,2.0,512.0,House
"13 Pascall Street,MOUNT WAVERLEY VIC ss",3835000,11 Dec 2024,private treaty,5,5,2.0,762.0,House
"7 Dane Avenue,BELL POST HILL VIC ss",1300000,10 Dec 2024,private treaty,5,5,2.0,744.0,House
"57 Kingsford Drive,POINT COOK VIC ss",1230000,10 Dec 2024,private treaty,5,5,2.0,459.0,House
"9 Glenmanor Close,TEMPLESTOWE VIC ss",3100000,10 Dec 2024,private treaty,5,5,2.0,459.0,House
"50 Rainwater Drive,LYNDHURST VIC ss",2040513,07 Dec 2024,auction,5,5,2.0,512.0,House
"3 Arran Court,GLEN WAVERLEY VIC ss",2800000,06 Dec 2024,private treaty,5,5,2.0,782.0,House
"13 Faversham Street,POINT COOK VIC ss",1343000,04 Dec 2024,private treaty,5,5,2.0,782.0,House
"121 View Mount Road,GLEN WAVERLEY VIC ss",2850000,03 Dec 2024,auction,5,5,2.0,653.0,House
"11 Royal Circuit,POINT COOK VIC ss",1420000,30 Nov 2024,private treaty,5,5,2.0,653.0,House
"42 Ozone Avenue,SORRENTO VIC ss",3920000,25 Nov 2024,private treaty,5,5,2.0,653.0,House
"17 Houdini Drive,TARNEIT VIC ss",1085000,19 Nov 2024,sold prior to auction,5,5,2.0,400.0,House
"6B John Street,GLEN WAVERLEY VIC ss",2540000,16 Nov 2024,auction,5,5,2.0,400.0,House
"11 Rainone Place,TARNEIT VIC ss",1321000,15 Nov 2024,private treaty,5,5,2.0,717.0,House
"3 Matoran Street,WOLLERT VIC ss",1267500,15 Nov 2024,private treaty,5,5,2.0,448.0,House
"19 Bridges Street,GLEN IRIS VIC ss",4450000,14 Nov 2024,auction,5,5,2.0,718.0,House
"68 Regent Street,STRATHFIELDSAYE VIC ss",1190000,14 Nov 2024,private treaty,5,5,2.0,989.0,House
"16 Emerald Street,MOUNT WAVERLEY VIC ss",2850000,12 Nov 2024,auction,5,5,2.0,725.0,House
"2 Snooks Court,BRIGHTON VIC ss",5550000,11 Nov 2024,auction,5,5,2.0,725.0,House
"20 Surrey Street,BOX HILL SOUTH VIC ss",3231000,09 Nov 2024,auction,5,5,2.0,725.0,House
"11 Orana Court,BELGRAVE SOUTH VIC ss2,",1810000,06 Nov 2024,private treaty,5,5,2.0,75.0,House
"20 Pine Way,DONCASTER EAST VIC ss",2680000,04 Nov 2024,private treaty,5,5,2.0,75.0,House
"3 Pippin Avenue,GLEN WAVERLEY VIC ss",4250000,04 Nov 2024,private treaty,5,5,2.0,656.0,House
"8 Foy Court,GLEN WAVERLEY VIC ss",3010000,02 Nov 2024,auction,5,5,2.0,673.0,House
"23 Splash Way,LYNDHURST VIC ss",1650000,30 Oct 2024,private treaty,5,5,2.0,673.0,House
"53 Flanagan Street,TARNEIT VIC ss",830000,30 Oct 2024,private treaty,5,5,2.0,673.0,House
"28 Sanday Street,GLEN WAVERLEY VIC ss",4928800,28 Oct 2024,auction,5,5,2.0,741.0,House
"26 Ian Grove,MOUNT WAVERLEY VIC ss",3450000,26 Oct 2024,auction,5,5,2.0,741.0,House
TRUGANINA VIC ss,1550000,25 Oct 2024,private treaty,5,5,2.0,576.0,House
"10 Fernleaf Avenue,KEYSBOROUGH VIC ss",1780000,23 Oct 2024,auction,5,5,2.0,512.0,House
"6 Threadneedle Street,BALWYN VIC ss",5700000,22 Oct 2024,private treaty,5,5,2.0,758.0,House
"14 Cicada Court,MULGRAVE VIC ss",1400000,19 Oct 2024,auction,5,5,2.0,636.0,House
"22 The Grange,TEMPLESTOWE VIC ss",1465888,19 Oct 2024,auction,5,5,2.0,306.0,House
"21 Glenair Street,TEMPLESTOWE LOWER VIC ss",2950000,19 Oct 2024,auction,5,5,2.0,766.0,House
"11 Hayfield Road,MOUNT WAVERLEY VIC ss",2780000,18 Oct 2024,auction,5,5,2.0,725.0,House
"28 Grosvenor Parade,BALWYN VIC ss",5228000,16 Oct 2024,private treaty,5,5,2.0,725.0,House
"57 Benwerrin Drive,BURWOOD EAST VIC ss",2880000,16 Oct 2024,auction,5,5,2.0,761.0,House
"67 Fairground Promenade,BERWICK VIC ss",1700000,14 Oct 2024,auction,5,5,2.0,578.0,House
"14 Tainton Road,BURWOOD EAST VIC ss",2395000,13 Oct 2024,auction,5,5,2.0,598.0,House
"8 Ingleside Crescent,GLEN WAVERLEY VIC ss",3280000,13 Oct 2024,auction,5,5,2.0,650.0,House
"14 Lemana Crescent,MOUNT WAVERLEY VIC ss",3858000,12 Oct 2024,auction,5,5,2.0,755.0,House
"170 Mullum Mullum Road,RINGWOOD VIC ss",1940000,12 Oct 2024,private treaty,5,5,2.0,664.0,House
"10 McKittrick Road,BENTLEIGH VIC ss",2805000,11 Oct 2024,sold prior to auction,5,5,2.0,697.0,House
"31 Watergardens Circuit,LYNDHURST VIC ss",1555000,09 Oct 2024,private treaty,5,5,2.0,697.0,House
"50 Mount Street,GLEN WAVERLEY VIC ss",4300000,03 Oct 2024,private treaty,5,5,2.0,725.0,House
"17 Viewpoint Avenue,GLEN WAVERLEY VIC ss",4100000,01 Oct 2024,private treaty,5,5,2.0,725.0,House
"1A Normanby Street,HUGHESDALE VIC ss",1200000,30 Sep 2024,sold prior to auction,5,5,2.0,613.0,House
"10 Appleton Avenue,KEYSBOROUGH VIC ss",1606000,30 Sep 2024,auction,5,5,2.0,448.0,House
"51 Magnolia Court,TEMPLESTOWE LOWER VIC ss",3100000,27 Sep 2024,private treaty,5,5,2.0,727.0,House
"197 Hummingbird Bvd,TARNEIT VIC ss",1170000,26 Sep 2024,private treaty,5,5,2.0,630.0,House
"13 Marara Road,CAULFIELD SOUTH VIC ss",3236000,22 Sep 2024,auction,5,5,2.0,880.0,House
"4 Jesse Street,GLEN IRIS VIC ss",3280000,21 Sep 2024,auction,5,5,2.0,713.0,House
"9 Sweyn Street,BALWYN NORTH VIC ss",2960000,20 Sep 2024,sold prior to auction,5,5,2.0,620.0,House
"55 Park Road,GLEN IRIS VIC ss",5388000,20 Sep 2024,private treaty,5,5,2.0,717.0,House
"24 Statesman Way,POINT COOK VIC ss",1286000,20 Sep 2024,private treaty,5,5,2.0,684.0,House
"28 Precedence Drive,CRAIGIEBURN VIC ss",1260000,16 Sep 2024,auction,5,5,2.0,507.0,House
"76 Bindy Street,FOREST HILL VIC ss",2050000,14 Sep 2024,auction,5,5,2.0,553.0,House
"5 Beena Court,GLEN WAVERLEY VIC ss",2948000,14 Sep 2024,auction,5,5,2.0,826.0,House
"522 Masons Road,MERNDA VIC ss",1325000,14 Sep 2024,private treaty,5,5,2.0,700.0,House
"31 Winterton Drive,WHEELERS HILL VIC ss",1940000,14 Sep 2024,auction,5,5,2.0,843.0,House
"6 Lorimer Street,BERWICK VIC ss",1840000,09 Sep 2024,auction,5,5,2.0,503.0,House
"8 Moore Street,ASHWOOD VIC ss",2678000,08 Sep 2024,sold prior to auction,5,5,2.0,777.0,House
"17 Clapperton Street,BENTLEIGH VIC ss",3596000,07 Sep 2024,auction,5,5,2.0,776.0,House
"38 Baily Street,MOUNT WAVERLEY VIC ss",3000000,07 Sep 2024,auction,5,5,2.0,726.0,House
"8 Barbara Street,DONCASTER EAST VIC ss",4150000,04 Sep 2024,private treaty,5,5,2.0,705.0,House
"12 Flemington Rise,OFFICER VIC ss",1200000,29 Aug 2024,private treaty,5,5,2.0,610.0,House
"19 Parsons Avenue,GLEN WAVERLEY VIC ss",3788000,28 Aug 2024,private treaty,5,5,2.0,650.0,House
"16 Daley Court,BEACONSFIELD VIC ss",1400000,27 Aug 2024,private treaty,5,5,2.0,617.0,House
"5 Homely Avenue,CLYDE NORTH VIC ss",1225000,22 Aug 2024,private treaty,5,5,2.0,448.0,House
"4 Melba Court,BALWYN VIC ss",4110000,10 Aug 2024,auction,5,5,2.0,650.0,House
"7 Keltie Street,GLEN IRIS VIC ss",4660000,10 Aug 2024,auction,5,5,2.0,722.0,House
"13 Excalibur Street,BERWICK VIC ss",1788500,08 Aug 2024,private treaty,5,5,2.0,512.0,House
"6 Amaroo Court,BURWOOD EAST VIC ss",2400000,04 Aug 2024,auction,5,5,2.0,724.0,House
"14 Indra Road,BLACKBURN SOUTH VIC ss",2680000,02 Aug 2024,private treaty,5,5,2.0,724.0,House
"6 Marama Street,BOX HILL NORTH VIC ss",2608000,01 Aug 2024,auction,5,5,2.0,616.0,House
"28 Elphinstone Way,WANTIRNA SOUTH VIC ss",1715000,29 Jul 2024,auction,5,5,2.0,440.0,House
"1 Tartan Drive,CLYDE NORTH VIC ss",1025000,27 Jul 2024,auction,5,5,2.0,347.0,House
"32 Littleshore Crescent,CLYDE NORTH VIC ss",1270000,27 Jul 2024,private treaty,5,5,2.0,420.0,House
"40 Riverglen Drive,CRAIGIEBURN VIC ss",1470000,27 Jul 2024,auction,5,5,2.0,512.0,House
"105 Hopetoun Avenue,MOUNT MARTHA VIC ss8,",2650000,24 Jul 2024,private treaty,5,5,2.0,93.0,House
"2 Macassar Street,BALWYN NORTH VIC ss",5000000,23 Jul 2024,private treaty,5,5,2.0,669.0,House
"3 Portsmouth Street,MOUNT WAVERLEY VIC ss",3910000,20 Jul 2024,auction,5,5,2.0,782.0,House
"56 Wellman Street,BOX HILL SOUTH VIC ss",4018000,19 Jul 2024,private treaty,5,5,2.0,782.0,House
"16 Greendale Road,DONCASTER EAST VIC ss",4320000,16 Jul 2024,private treaty,5,5,2.0,790.0,House
"1 Rapanea Avenue,TEMPLESTOWE LOWER VIC ss",2630000,16 Jul 2024,auction,5,5,2.0,654.0,House
"64 Ceduna Road,CLYDE NORTH VIC ss",1115000,13 Jul 2024,private treaty,5,5,2.0,654.0,House
"116 High Street,GLEN IRIS VIC ss",3695000,11 Jul 2024,private treaty,5,5,2.0,797.0,House
"1 Alderberry Road,KEYSBOROUGH VIC ss",1680000,05 Jul 2024,private treaty,5,5,2.0,414.0,House
"45 Monterey Bay Drive,SANCTUARY LAKES VIC ss",1180000,05 Jul 2024,private treaty,5,5,2.0,524.0,House
"3 Water Street,CAMBERWELL VIC ss",5500000,22 Jun 2024,auction,5,5,2.0,687.0,House
"51 Bolwarra Street,CHADSTONE VIC ss",2580000,21 Jun 2024,sold prior to auction,5,5,2.0,687.0,House
"72 Grant Parade,OFFICER VIC ss",1460000,18 Jun 2024,private treaty,5,5,2.0,558.0,House
"4 Pindari Street,GLEN WAVERLEY VIC ss",4818800,15 Jun 2024,auction,5,5,2.0,766.0,House
"1 Pentland Court,GLEN WAVERLEY VIC ss",3410000,13 Jun 2024,auction,5,5,2.0,638.0,House
"22 Sheahans Road,TEMPLESTOWE LOWER VIC ss",3380000,12 Jun 2024,private treaty,5,5,2.0,661.0,House
"34 Bayvista Circuit,POINT COOK VIC ss",1500000,08 Jun 2024,private treaty,5,5,2.0,448.0,House
"6 Golden Elm Way,LYNDHURST VIC ss",1410000,07 Jun 2024,auction,5,5,2.0,755.0,House
"34 Charteris Drive,CRAIGIEBURN VIC ss",2400000,04 Jun 2024,private treaty,5,5,2.0,684.0,House
"20 Durward Avenue,GLEN WAVERLEY VIC ss",3588000,04 Jun 2024,auction,5,5,2.0,715.0,House
"14 Verdun Street,SURREY HILLS VIC ss",4485000,04 Jun 2024,private treaty,5,5,2.0,695.0,House
"13 Lyndys Lane,CRANBOURNE NORTH VIC ss",1425000,03 Jun 2024,private treaty,5,5,2.0,512.0,House
"19 Glen Road,GLEN WAVERLEY VIC ss",3848888,03 Jun 2024,private treaty,5,5,2.0,712.0,House
"431 Springvale Road,FOREST HILL VIC ss",2100000,31 May 2024,private treaty,5,5,2.0,585.0,House
"431 Springvale Road,FOREST HILL VIC ss",2100000,31 May 2024,private treaty,5,5,2.0,585.0,House
"9 Elliott Avenue,BALWYN VIC ss",6800000,29 May 2024,private treaty,5,5,2.0,585.0,House
"19 Watsons Road,GLEN WAVERLEY VIC ss",3920000,29 May 2024,private treaty,5,5,2.0,791.0,House
"38 Chapel Street,GLEN WAVERLEY VIC ss",3680888,29 May 2024,sold prior to auction,5,5,2.0,791.0,House
"501 Belmore Road,MONT ALBERT NORTH VIC ss",3130000,29 May 2024,private treaty,5,5,2.0,595.0,House
"31B Driscolls Road,KEALBA VIC ss",1408000,26 May 2024,auction,5,5,2.0,595.0,House
"14 Windermere Drive,FERNTREE GULLY VIC ss",1050000,24 May 2024,sold prior to auction,5,5,2.0,595.0,House
"6 Burton Street,BALWYN NORTH VIC ss",5260000,19 May 2024,private treaty,5,5,2.0,936.0,House
"20 Kincumber Drive,GLEN WAVERLEY VIC ss",3940000,18 May 2024,auction,5,5,2.0,689.0,House
"6 Goold Street,BURWOOD VIC ss",1173000,16 May 2024,private treaty,5,5,2.0,689.0,Townhouse
"3 Matoran Street,WOLLERT VIC ss",1300000,16 May 2024,private treaty,5,5,2.0,689.0,House
"10 Leeds Road,MOUNT WAVERLEY VIC ss",3080000,15 May 2024,auction,5,5,2.0,689.0,House
"12 Oak Grove,BRIGHTON VIC ss",4210000,14 May 2024,private treaty,5,5,2.0,689.0,House
"32 Rogers Close,BERWICK VIC ss",1320000,13 May 2024,private treaty,5,5,2.0,515.0,House
"1/98 Strabane Avenue,BALWYN VIC ss",2380000,12 May 2024,private treaty,5,5,2.0,515.0,House
"4 Arianne Road,GLEN WAVERLEY VIC ss",2998000,10 May 2024,sold prior to auction,5,5,2.0,653.0,House
"76 Ellscott Blvd,MICKLEHAM VIC ss",1200000,10 May 2024,private treaty,5,5,2.0,653.0,House
"1A Bolton Avenue,HAMPTON VIC ss",4780000,07 May 2024,private treaty,5,5,2.0,653.0,House
"34 Sylvander Street,BALWYN NORTH VIC ss",3900000,04 May 2024,sold prior to auction,5,5,2.0,649.0,House
"15 Garden Street,BOX HILL NORTH VIC ss",2785000,04 May 2024,auction,5,5,2.0,596.0,House
"24 Woodlands Avenue,CAMBERWELL VIC ss",3240000,04 May 2024,auction,5,5,2.0,664.0,House
"57 Garrisson Drive,GLEN WAVERLEY VIC ss",3400000,04 May 2024,auction,5,5,2.0,723.0,House
"12 Lionel Street,DONCASTER EAST VIC ss",4300000,30 Apr 2024,private treaty,5,5,2.0,772.0,House
MCKINNON VIC ss,2300000,30 Apr 2024,private treaty,5,5,2.0,772.0,House
"4 Braveheart Grove,MERNDA VIC ss",1060000,30 Apr 2024,private treaty,5,5,2.0,448.0,House
"7 Petter Street,GLEN WAVERLEY VIC ss",4400000,26 Apr 2024,private treaty,5,5,2.0,724.0,House
"27 Liverpool Street,POINT COOK VIC ss",1461000,24 Apr 2024,private treaty,5,5,2.0,512.0,House
"25 Winston Street,GLEN WAVERLEY VIC ss",4010000,20 Apr 2024,auction,5,5,2.0,658.0,House
"5 Box Hill Crescent,MONT ALBERT NORTH VIC ss",3375000,20 Apr 2024,auction,5,5,2.0,598.0,House
"39 Hansen Street,MOUNT WAVERLEY VIC ss",3400000,20 Apr 2024,auction,5,5,2.0,726.0,House
"2/4 Venn Mews,TEMPLESTOWE LOWER VIC ss",2600000,20 Apr 2024,auction,5,5,2.0,775.0,House
"29 Selandra Boulevard,CLYDE NORTH VIC ss",1165000,19 Apr 2024,private treaty,5,5,2.0,496.0,House
"29 Orana Boulevard,CLYDE NORTH VIC ss",1385000,19 Apr 2024,private treaty,5,5,2.0,496.0,House
"50 Windella Quadrant,DONCASTER VIC ss",2190000,18 Apr 2024,private treaty,5,5,2.0,661.0,House
"20 Fenwick Parade,MICKLEHAM VIC ss",1285000,09 Apr 2024,private treaty,5,5,2.0,661.0,House
"16 Coffey Street,TARNEIT VIC ss",865000,25 Mar 2024,private treaty,5,5,2.0,661.0,House
"3 Bindy Street,BLACKBURN SOUTH VIC ss",2730000,23 Mar 2024,auction,5,5,2.0,609.0,House
"17 Glen Road,GLEN WAVERLEY VIC ss",3900000,23 Mar 2024,auction,5,5,2.0,741.0,House
"10 Emily Promenade,KEYSBOROUGH VIC ss",1875000,23 Mar 2024,auction,5,5,2.0,404.0,House
"14 Towong Court,DONCASTER EAST VIC ss",3100000,16 Mar 2024,auction,5,5,2.0,790.0,House
"88 Anniversary Avenue,WYNDHAM VALE VIC ss",970000,15 Mar 2024,private treaty,5,5,2.0,476.0,House
"5 Neva Court,MOUNT WAVERLEY VIC ss",2908000,12 Mar 2024,auction,5,5,2.0,476.0,House
"23 Thomas Street,DONCASTER EAST VIC ss",3691000,09 Mar 2024,auction,5,5,2.0,476.0,House
"20 Ellington Street,CAULFIELD SOUTH VIC ss",3350000,03 Mar 2024,auction,5,5,2.0,773.0,House
"8 Huron Road,MANOR LAKES VIC ss",1020000,01 Mar 2024,auction,5,5,2.0,448.0,House
"9 Mark Court,CHADSTONE VIC ss1,",1200000,21 Feb 2024,private treaty,5,5,2.0,115.0,House
"1 Brazilia Drive,GLEN WAVERLEY VIC ss",2810000,17 Feb 2024,auction,5,5,2.0,661.0,House
"50 Hermitage Place,ROWVILLE VIC ss",2125000,17 Feb 2024,auction,5,5,2.0,809.0,House
"61 Newgrange Boulevard,CLYDE NORTH VIC ss",1400000,16 Feb 2024,sold prior to auction,5,5,2.0,512.0,House
"14 Fortuna Avenue,BALWYN NORTH VIC ss",4550000,14 Feb 2024,private treaty,5,5,2.0,675.0,House
"34 Rothbury Parkway,WILLIAMS LANDING VIC ss",1475000,14 Feb 2024,private treaty,5,5,2.0,575.0,House
"63 Suffolk Road,SUNSHINE NORTH VIC ss",1835000,13 Feb 2024,private treaty,5,5,2.0,575.0,House
"33 Eucalypt Avenue,TEMPLESTOWE LOWER VIC ss",3050000,11 Feb 2024,auction,5,5,2.0,575.0,House
"2 Grassland Drive,POINT COOK VIC ss",1580000,10 Feb 2024,private treaty,5,5,2.0,695.0,House
"16 Artesian Avenue,WANTIRNA SOUTH VIC ss",1725000,10 Feb 2024,auction,5,5,2.0,448.0,House
"14 Fuji Street,CLYDE NORTH VIC ss",1280000,09 Feb 2024,private treaty,5,5,2.0,480.0,House
"3 Savile Place,NARRE WARREN VIC ss",1060000,09 Feb 2024,private treaty,5,5,2.0,480.0,House
"23 Massey Street,BOX HILL SOUTH VIC ss",3100000,05 Feb 2024,private treaty,5,5,2.0,638.0,House
"4 Esperance Road,MOUNT WAVERLEY VIC ss",2850000,03 Feb 2024,auction,5,5,2.0,638.0,House
"3 Chiltern Court,DONCASTER EAST VIC ss",3288000,27 Jan 2024,auction,5,5,2.0,638.0,House
"16 Lauer Street,DONCASTER VIC ss",3868000,24 Jan 2024,private treaty,5,5,2.0,651.0,House
"2 Life Street,TARNEIT VIC ss",1090000,22 Jan 2024,private treaty,5,5,2.0,555.0,House
"192 Franklin Road,PORTSEA VIC ss4,",8300000,20 Jan 2024,private treaty,5,5,2.0,255.0,House
"324 Union Road,BALWYN VIC ss",3280000,16 Jan 2024,private treaty,5,5,2.0,670.0,House
"2/1256 Plenty Road,BUNDOORA VIC ss",630000,15 Jan 2024,private treaty,5,5,2.0,300.0,Townhouse
"64 Kooyong Road,CAULFIELD NORTH VIC ss",2690000,15 Jan 2024,private treaty,5,5,2.0,300.0,House
"28 Rhode Island Close,SANCTUARY LAKES VIC ss",2500000,31 Dec 2023,auction,5,5,2.0,570.0,House
"46 Salamanca Drive,CLYDE NORTH VIC ss",1550000,23 Dec 2023,private treaty,5,5,2.0,679.0,House
"3 Benwerrin Drive,BURWOOD EAST VIC ss",2470000,19 Dec 2023,private treaty,5,5,2.0,679.0,House
"27 Baily Street,MOUNT WAVERLEY VIC ss",3450000,13 Dec 2023,private treaty,5,5,2.0,882.0,House
"13 Quaintance Street,MOUNT WAVERLEY VIC ss",4100000,12 Dec 2023,private treaty,5,5,2.0,734.0,House
"29 Ragamuffin Point,SAFETY BEACH VIC ss",4600000,12 Dec 2023,private treaty,5,5,2.0,740.0,House
"5 Petronella Avenue,WHEELERS HILL VIC ss",2658000,12 Dec 2023,private treaty,5,5,2.0,650.0,House
"32 Meldan Street,BURWOOD VIC ss",3050000,09 Dec 2023,auction,5,5,2.0,650.0,House
"11 Albury Road,BALWYN NORTH VIC ss",4930000,04 Dec 2023,private treaty,5,5,2.0,720.0,House
"133 Canterbury Road,CANTERBURY VIC ss",2800000,02 Dec 2023,auction,5,5,2.0,720.0,House
"6 The Boulevard,GLEN WAVERLEY VIC ss",3950000,01 Dec 2023,auction,5,5,2.0,725.0,House
"5 Orienteering Drive,GREENVALE VIC ss",1230000,27 Nov 2023,private treaty,5,5,2.0,725.0,House
"30 Lancaster Street,ASHBURTON VIC ss",2495000,25 Nov 2023,private treaty,5,5,2.0,635.0,House
"16 Drummond Drive,BERWICK VIC ss",1780000,25 Nov 2023,auction,5,5,2.0,453.0,House
"31 Watergardens Circuit,LYNDHURST VIC ss",1388250,25 Nov 2023,auction,5,5,2.0,448.0,House
"7 Goldstone Court,KEYSBOROUGH VIC ss",2236000,24 Nov 2023,private treaty,5,5,2.0,448.0,House
"6 Patterson Avenue,BURWOOD VIC ss",2450000,19 Nov 2023,auction,5,5,2.0,765.0,House
"8 Moishe Circuit,SPRINGVALE VIC ss",1955000,18 Nov 2023,auction,5,5,2.0,765.0,House
"6 Larter Court,WANTIRNA SOUTH VIC ss",2490000,12 Nov 2023,auction,5,5,2.0,766.0,House
"7 Patrick Street,BOX HILL NORTH VIC ss",3250000,09 Nov 2023,private treaty,5,5,2.0,773.0,House
