address,price,sold_date,sold_type,bedrooms,bathroom,car_space,land_size (m2),house_type
"6 Valias Street,NORTH WARRANDYTE VIC ss1,",1000000,01 Jul 2022,private treaty,3,3,0.0,175.0,House
"13 Murphy St,BAIRNSDALE VIC ss",390000,22 Jun 2022,private treaty,3,3,0.0,736.0,House
"5 Lisheen Road,COCKATOO VIC ss1,",748000,13 May 2022,private treaty,3,3,0.0,922.0,House
"3 Rochester Road,CANTERBURY VIC ss",3464999,03 May 2022,private treaty,3,3,0.0,782.0,House
"380 Punt Road,SOUTH YARRA VIC ss",1775000,16 Apr 2022,private treaty,3,3,0.0,782.0,House
"6 Rennie Street,WILLIAMSTOWN VIC ss",1530000,22 Mar 2022,auction,3,3,0.0,782.0,House
"37 Banole Avenue,PRAHRAN VIC ss",2200000,26 Feb 2022,private treaty,3,3,0.0,782.0,House
"2 Leane Drive,ELTHAM VIC ss",1160000,18 Feb 2022,private treaty,3,3,0.0,813.0,House
"33 Charles Street,RICHMOND VIC ss",1908000,14 Feb 2022,auction,3,3,0.0,813.0,House
"91 Wonga Road,MILLGROVE VIC ss",710000,11 Feb 2022,private treaty,3,3,0.0,825.0,House
"20A Gellibrand Street,QUEENSCLIFF VIC ss",2400000,21 Jan 2022,private treaty,3,3,0.0,310.0,Villa
"239 Smiths Beach Road,SMITHS BEACH VIC ss",1950000,15 Dec 2021,private treaty,3,3,0.0,310.0,House
"41 Speight Street,THORNBURY VIC ss",1630000,27 Nov 2021,auction,3,3,0.0,310.0,House
"24 Richards Avenue,CROYDON VIC ss1,",1060000,26 Nov 2021,private treaty,3,3,0.0,32.0,House
"15 Anchorage Road,VENTNOR VIC ss",800000,22 Nov 2021,private treaty,3,3,0.0,662.0,House
"23 Breen Terrace,FERNY CREEK VIC ss5,",1490000,19 Nov 2021,private treaty,3,3,0.0,464.0,House
"52 Alma Avenue,FERNTREE GULLY VIC ss",899990,29 Oct 2021,private treaty,3,3,0.0,991.0,House
"30 Boyd Street,ALBERT PARK VIC ss",3475000,22 Oct 2021,auction,3,3,0.0,260.0,House
"60 Halpin Crescent,SHEPPARTON VIC ss",269000,08 Oct 2021,private treaty,3,3,0.0,592.0,House
"138 Park Street,SOUTH MELBOURNE VIC ss",1720000,28 Sep 2021,auction,3,3,0.0,592.0,House
"49 Earl Street,PRAHRAN VIC ss",1770000,06 Aug 2021,auction,3,3,0.0,592.0,House
"55 Pridham Street,PRAHRAN VIC ss",1521500,17 Jul 2021,auction,3,3,0.0,592.0,House
"392 Porter Street,TEMPLESTOWE VIC ss",1355000,31 May 2021,private treaty,3,3,0.0,787.0,House
"98 Somerset Street,RICHMOND VIC ss",1503000,24 Apr 2021,auction,3,3,0.0,787.0,Townhouse
"16 Wunda Street,DROMANA VIC ss",815000,10 Mar 2021,private treaty,3,3,0.0,787.0,House
"193 Mary Street,RICHMOND VIC ss",1961000,12 Feb 2021,auction,3,3,0.0,787.0,House
"19 Raglan Street South,BALLARAT CENTRAL VIC ss",845000,04 Feb 2021,private treaty,3,3,0.0,787.0,House
"10 Comet Court,ROSEBUD VIC ss1,",930000,23 Dec 2020,private treaty,3,3,0.0,39.0,House
"27 Grant Street,FITZROY NORTH VIC ss",1515000,11 Dec 2020,private treaty,3,3,0.0,39.0,House
"112 McConnell Street,KENSINGTON VIC ss",1330000,10 Dec 2020,auction,3,3,0.0,39.0,House
"461 Ironbark Road,YARRAMBAT VIC ss4,",2075000,04 Dec 2020,private treaty,3,3,0.0,7.0,House
"47B Collett Street,KENSINGTON VIC ss",1460000,01 Dec 2020,private treaty,3,3,0.0,7.0,House
"41 Moore Street,FOOTSCRAY VIC ss",820000,18 Nov 2020,private treaty,3,3,0.0,7.0,House
"11-15 River Drive,TARWIN LOWER VIC ss3,",950000,13 Nov 2020,private treaty,3,3,0.0,231.0,House
"16 Withers Street,ALBERT PARK VIC ss",1800000,23 Oct 2020,auction,3,3,0.0,231.0,House
"14 Ocean Reach,CAPE WOOLAMAI VIC ss",501500,16 Oct 2020,private treaty,3,3,0.0,618.0,House
"2/54 Murray-Anderson Road,ROSEBUD VIC ss",270000,08 Oct 2020,private treaty,3,3,0.0,618.0,House
"8 Summerhill Road,TRARALGON VIC ss",438000,02 Oct 2020,private treaty,3,3,0.0,618.0,House
"3 Nioka Court,ELTHAM VIC ss",835000,30 Sep 2020,private treaty,3,3,0.0,830.0,House
"39 Valias Street,NORTH WARRANDYTE VIC ss1,",925000,22 Sep 2020,private treaty,3,3,0.0,457.0,House
"36 Beales Street,TORQUAY VIC ss",1325000,28 Aug 2020,private treaty,3,3,0.0,648.0,House
"14a Havelock Street,ST KILDA VIC ss",1850000,04 Aug 2020,private treaty,3,3,0.0,648.0,House
"2/242 Punt Road,PRAHRAN VIC ss",920000,15 Jul 2020,private treaty,3,3,0.0,648.0,House
"4 Ninth Street,HEPBURN SPRINGS VIC ss",700000,11 Jun 2020,private treaty,3,3,0.0,743.0,House
"12 Carlisle Street,WOODEND VIC ss2,",1150000,20 May 2020,private treaty,3,3,0.0,0.0,House
"12 Berry Street,YARRAVILLE VIC ss",1211000,31 Mar 2020,private treaty,3,3,0.0,0.0,House
"12 Gooch Street,PRAHRAN VIC ss",1800000,21 Mar 2020,auction,3,3,0.0,0.0,House
"76 Hawke Street,WEST MELBOURNE VIC ss",1550000,29 Feb 2020,auction,3,3,0.0,0.0,House
"72 Malin Street,KEW VIC ss",2031000,22 Feb 2020,auction,3,3,0.0,0.0,House
"28 Williamson Road,GEMBROOK VIC ss",460000,12 Feb 2020,private treaty,3,3,0.0,0.0,House
"5 Moore Street,RICHMOND VIC ss",1520000,22 Dec 2019,auction,3,3,0.0,0.0,House
"1315 Maryborough-Dunolly Road,BET BET VIC ss",285000,04 Nov 2019,private treaty,3,3,0.0,0.0,House
"72 King William Street,FITZROY VIC ss",2115000,26 Oct 2019,auction,3,3,0.0,0.0,House
"33 Manor St,BRIGHTON VIC ss",1366500,05 Oct 2019,auction,3,3,0.0,0.0,House
"47a Collett Street,KENSINGTON VIC ss",1425000,10 Aug 2019,auction,3,3,0.0,0.0,House
"95 Highett Street,RICHMOND VIC ss",1560000,29 Jul 2019,private treaty,3,3,0.0,0.0,House
"6 Valias Street,NORTH WARRANDYTE VIC ss1,",800000,24 Jul 2019,private treaty,3,3,0.0,175.0,House
"8A Forest Avenue,HEPBURN SPRINGS VIC ss1,",702000,20 Jul 2019,private treaty,3,3,0.0,200.0,House
"17 Cowper Street,SANDRINGHAM VIC ss",1425000,21 May 2019,private treaty,3,3,0.0,200.0,House
"179 Beaconsfield Parade,MIDDLE PARK VIC ss",2900000,12 Apr 2019,private treaty,3,3,0.0,200.0,House
"365 Alma Road,CAULFIELD NORTH VIC ss1,",5250000,20 Mar 2019,private treaty,3,3,0.0,96.0,House
"1525 Northern Hwy,KILMORE VIC ss5,",580000,27 Feb 2019,private treaty,3,3,0.0,215.0,House
"26 Williams Street,BUNDALONG VIC ss",1300000,21 Dec 2018,private treaty,3,3,0.0,215.0,House
"1/75 Church Street,EAGLEHAWK VIC ss",227500,20 Nov 2018,private treaty,3,3,0.0,215.0,House
"19 Bayview Avenue,HAWTHORN EAST VIC ss",2050000,15 Sep 2018,auction,3,3,0.0,482.0,House
"3/23 Catalina Street,HEIDELBERG WEST VIC ss",700000,13 Sep 2018,private treaty,3,3,0.0,482.0,Townhouse
"27 Moncoe Street,BORONIA VIC ss1,",731000,22 Aug 2018,private treaty,3,3,0.0,11.0,House
TEMPLESTOWE VIC ss,1020000,18 Aug 2018,private treaty,3,3,0.0,995.0,House
"65 Shoreham Road,RED HILL VIC ss6,",2710000,02 Aug 2018,private treaty,3,3,0.0,474.0,House
"127 Olinda-Monbulk Road,OLINDA VIC ss2.83ha",2200000,03 Jul 2018,private treaty,3,3,0.0,474.0,House
"39 Victoria Street,FLEMINGTON VIC ss",837000,02 Jun 2018,auction,3,3,0.0,474.0,House
"42 Reed St,ALBERT PARK VIC ss",1900000,26 May 2018,auction,3,3,0.0,474.0,House
SANDY POINT VIC ss,730000,02 May 2018,private treaty,3,3,0.0,493.0,House
"11 Marlborough Street,MONT ALBERT VIC ss1,",2320000,03 Mar 2018,auction,3,3,0.0,126.0,House
"9 Pyke Street,WOODEND VIC ss1,",635000,12 Jan 2018,private treaty,3,3,0.0,12.0,House
"98 Roslyn Street,BURWOOD VIC ss",1712000,25 Nov 2017,auction,3,3,0.0,697.0,House
"Merrick Street,STRATFORD VIC ss",250000,20 Oct 2017,private treaty,3,3,0.0,697.0,House
"320 Boardwalk Boulevard,POINT COOK VIC ss",512000,12 Sep 2017,private treaty,3,3,0.0,697.0,House
"16 Connelly Street,ECHUCA VIC ss",810000,02 Sep 2017,auction,3,3,0.0,900.0,House
"39 Stanley Street,DAYLESFORD VIC ss",519000,03 Jul 2017,private treaty,3,3,0.0,900.0,House
"19 River Road,MILLGROVE VIC ss",380000,16 Jun 2017,private treaty,3,3,0.0,838.0,House
"231 Bridport Street West,ALBERT PARK VIC ss",3075000,27 May 2017,auction,3,3,0.0,838.0,House
"219 Purves Road,ARTHURS SEAT VIC ss1.21ha",1950000,04 Mar 2017,auction,3,3,0.0,838.0,House
"8/269 Myers Creek Road,HEALESVILLE VIC ss4.86ha",583000,27 Feb 2017,private treaty,3,3,0.0,838.0,House
"119 Outlook Lane,GISBORNE VIC ss",840000,25 Feb 2017,auction,3,3,0.0,838.0,House
"2A Phoenix Street,SUNSHINE NORTH VIC ss",575000,15 Dec 2016,private treaty,3,3,0.0,838.0,Townhouse
"14 Earl Street,PRAHRAN VIC ss",1935000,30 Nov 2016,auction,3,3,0.0,838.0,House
"2B Phoenix Street,SUNSHINE NORTH VIC ss",590000,14 Nov 2016,private treaty,3,3,0.0,838.0,House
"221 Gillespie Road,KINGS PARK VIC ss",500000,05 Nov 2016,auction,3,3,0.0,838.0,House
"8 SEAVIEW CRES,KILCUNDA VIC ss",347500,06 Oct 2016,private treaty,3,3,0.0,838.0,House
"11 Bowen Street,MOONEE PONDS VIC ss",930000,27 Aug 2016,auction,3,3,0.0,838.0,House
"68 Gold Ring Road,LAKES ENTRANCE VIC ss1,",305000,19 May 2016,private treaty,3,3,0.0,248.0,House
"135 Lower Heidelberg Road,IVANHOE EAST VIC ss",1410000,31 Mar 2016,private treaty,3,3,0.0,248.0,House
"4 Kirra Court,CROYDON VIC ss",827500,09 Dec 2015,private treaty,3,3,0.0,967.0,House
"30 Slevin Street,NORTH GEELONG VIC ss",256000,05 Dec 2015,auction,3,3,0.0,967.0,House
"11 Richards Road,WARBURTON VIC ss1,",415000,03 Dec 2015,private treaty,3,3,0.0,162.0,House
"32 Rathmines Road,HAWTHORN EAST VIC ss",3175000,25 Nov 2015,auction,3,3,0.0,907.0,House
"135 Richardson Street,MIDDLE PARK VIC ss",1780000,14 Nov 2015,auction,3,3,0.0,907.0,House
"141 Dallas Dr,DALLAS VIC ss",318000,02 Oct 2015,private treaty,3,3,0.0,710.0,House
"344 Cardigan Street,CARLTON VIC ss",1510000,19 Sep 2015,auction,3,3,0.0,710.0,House
"29 Haiges Court,POMONAL VIC ss",570000,18 Sep 2015,private treaty,3,3,0.0,710.0,House
"155-157 Douglas Parade,WILLIAMSTOWN VIC ss",1025000,05 Aug 2015,auction,3,3,0.0,710.0,House
"8 Cicada Crt,CARRUM DOWNS VIC ss",426000,24 Jun 2015,private treaty,3,3,0.0,710.0,House
"1A Bruce St,FAWKNER VIC ss",450000,26 Apr 2015,private treaty,3,3,0.0,710.0,Townhouse
"75 ANDREA STREET,RYE VIC ss1,",530000,24 Apr 2015,private treaty,3,3,0.0,2.0,House
"28 Alwyn Street,MITCHAM VIC ss",961000,18 Apr 2015,auction,3,3,0.0,661.0,House
"8 Western Park Rd,SOMERS VIC ss1,",1500000,09 Apr 2015,private treaty,3,3,0.0,330.0,House
"3 Beale Place,SUNSHINE NORTH VIC ss",475000,31 Mar 2015,private treaty,3,3,0.0,330.0,House
"16 Withers Street,ALBERT PARK VIC ss",1370000,23 Mar 2015,private treaty,3,3,0.0,330.0,House
"49 Fawkner Street,SOUTH YARRA VIC ss",1900000,21 Mar 2015,auction,3,3,0.0,330.0,House
"2 Porcellatos Lane,BRIGHT VIC ss",320000,11 Mar 2015,private treaty,3,3,0.0,715.0,Semi-detached
"5 Lisheen Road,COCKATOO VIC ss2,",410000,09 Mar 2015,private treaty,3,3,0.0,138.0,House
"231 St Helena Road,GREENSBOROUGH VIC ss",540000,11 Dec 2014,auction,3,3,0.0,651.0,House
"2 Leane Drive,ELTHAM VIC ss",595000,01 Dec 2014,private treaty,3,3,0.0,651.0,House
"41 Dow Street,SOUTH MELBOURNE VIC ss",1042000,14 Oct 2014,auction,3,3,0.0,651.0,Townhouse
"11 Kalimna Crescent,DONCASTER VIC ss",1210000,13 Sep 2014,auction,3,3,0.0,724.0,House
"13 Kalinga Road,OCEAN GROVE VIC ss",490000,01 Sep 2014,private treaty,3,3,0.0,669.0,House
"46 Central Avenue,BLAIRGOWRIE VIC ss1,",2100000,04 Jul 2014,private treaty,3,3,0.0,116.0,House
"53 Franklin Road,PORTSEA VIC ss1,",1080000,23 Jun 2014,private treaty,3,3,0.0,502.0,House
"9 Austin Street,FERNTREE GULLY VIC ss",560000,03 Jun 2014,private treaty,3,3,0.0,972.0,House
"72 Grandview Avenue,PASCOE VALE VIC ss",671000,21 May 2014,private treaty,3,3,0.0,972.0,Townhouse
"10 Durimbil Avenue,WYE RIVER VIC ss",630000,13 May 2014,private treaty,3,3,0.0,900.0,House
"443 Bay Street,PORT MELBOURNE VIC ss",930000,07 May 2014,private treaty,3,3,0.0,900.0,House
"6 Eveline Road,SELBY VIC ss4,",415000,08 Apr 2014,private treaty,3,3,0.0,46.0,House
"2/113 Mitchell St,MAIDSTONE VIC ss",650000,28 Mar 2014,private treaty,3,3,0.0,46.0,Townhouse
"12A High St,SUNSHINE VIC ss",474000,08 Feb 2014,auction,3,3,0.0,46.0,House
"41 Speight Street,THORNBURY VIC ss",910000,14 Dec 2013,auction,3,3,0.0,46.0,House
"10 Donald Street,FOOTSCRAY VIC ss",850000,23 Nov 2013,auction,3,3,0.0,46.0,House
"6 Paris Crescent,VENUS BAY VIC ss",222000,01 Nov 2013,private treaty,3,3,0.0,46.0,House
"18 Rimfire Cresent,CRANBOURNE VIC ss",362500,07 Oct 2013,private treaty,3,3,0.0,46.0,House
"6 Rennie Street,WILLIAMSTOWN VIC ss",819500,19 Sep 2013,sold prior to auction,3,3,0.0,46.0,House
"3 Taylors Road,MOUNT MACEDON VIC ss1,",450000,30 Aug 2013,private treaty,3,3,0.0,500.0,House
"3 Afton Street,RESEARCH VIC ss",915000,06 Jun 2013,private treaty,3,3,0.0,500.0,House
"31 Piccadilly Court,GREENVALE VIC ss",480000,03 May 2013,private treaty,3,3,0.0,500.0,House
"3 Sentinal Court,HALLS GAP VIC ss",290000,19 Apr 2013,private treaty,3,3,0.0,500.0,House
"3 Evans Street,PORT MELBOURNE VIC ss",905000,16 Mar 2013,auction,3,3,0.0,500.0,House
"118 High Street,ARARAT VIC ss",180000,12 Nov 2012,private treaty,3,3,0.0,500.0,House
"11 Nash Court,ENDEAVOUR HILLS VIC ss",382500,04 Aug 2012,private treaty,3,3,0.0,500.0,House
MITCHAM VIC ss,722500,29 Jun 2012,private treaty,3,3,0.0,500.0,Townhouse
MONTROSE VIC ss,409000,13 May 2012,private treaty,3,3,0.0,852.0,House
"6 Grant Street,BAIRNSDALE VIC ss",660000,02 Apr 2012,private treaty,3,3,0.0,852.0,House
"6 Grant Street,BAIRNSDALE VIC ss",660000,02 Apr 2012,private treaty,3,3,0.0,852.0,House
"8 Bayview Street,PRAHRAN VIC ss",960000,31 Mar 2012,auction,3,3,0.0,852.0,House
"61 Grampians Road,HALLS GAP VIC ss",230000,13 Mar 2012,private treaty,3,3,0.0,852.0,House
"8 Quarry Road,UPPER FERNTREE GULLY VIC ss1,",395000,22 Dec 2011,private treaty,3,3,0.0,0.0,House
"87 Henshalls Road,WOODEND VIC ss",930000,17 Dec 2011,auction,3,3,0.0,0.0,House
"15 Balfour Street,DONCASTER VIC ss",600000,10 Oct 2011,auction,3,3,0.0,0.0,House
"71 Tarene Street,DANDENONG VIC ss",388000,04 Jul 2011,private treaty,3,3,0.0,0.0,House
"12 Gooch Street,PRAHRAN VIC ss",1160000,04 Jun 2011,auction,3,3,0.0,0.0,House
"34-36 Northcott Avenue,CROYDON VIC ss1,",687000,31 May 2011,private treaty,3,3,0.0,668.0,House
"43 Avebury Drive,BERWICK VIC ss",450000,25 Mar 2011,private treaty,3,3,0.0,651.0,House
"10 Coolangatta Terrace,DROMANA VIC ss",580000,17 Jan 2011,private treaty,3,3,0.0,651.0,House
WARRNAMBOOL VIC ss,485000,17 Jun 2010,private treaty,3,3,0.0,651.0,House
"16 Papworth Place,MEADOW HEIGHTS VIC ss",380000,01 May 2010,private treaty,3,3,0.0,651.0,House
"13 Franklyn Street,RHYLL VIC ss",359000,26 Apr 2010,auction,3,3,0.0,651.0,House
"45 George Street,LORNE VIC ss",1400000,23 Jan 2010,auction,3,3,0.0,512.0,House
"3 Gerard Street,TEMPLESTOWE LOWER VIC ss",690000,19 Dec 2009,auction,3,3,0.0,512.0,House
"3 Anderson Street,AIREYS INLET VIC ss",650000,30 Oct 2009,auction,3,3,0.0,550.0,House
"62 Powell Street,SOUTH YARRA VIC ss",1075000,08 Aug 2009,auction,3,3,0.0,550.0,House
"110 Orton Street,OCEAN GROVE VIC ss",1535000,27 Jan 2007,auction,3,3,0.0,550.0,House
"6 Cotswold Close,VERMONT VIC ss",520000,03 Oct 2006,private treaty,3,3,0.0,550.0,House
"2/30 Yallourn Street,ARDEER VIC ss",620000,10 Apr 2025,private treaty,3,3,1.0,550.0,Townhouse
"240 Langridge Street,ABBOTSFORD VIC ss",1151000,04 Apr 2025,private treaty,3,3,1.0,550.0,Townhouse
"22 Cleve Grove,HEIDELBERG VIC ss",1355000,29 Mar 2025,auction,3,3,1.0,550.0,House
"4/26 Valerian Avenue,ALTONA NORTH VIC ss",780000,25 Mar 2025,private treaty,3,3,1.0,550.0,Townhouse
"6/229 Banksia Street,IVANHOE VIC ss",809000,24 Mar 2025,private treaty,3,3,1.0,550.0,Townhouse
"19/112-116 Anderson Road,SUNSHINE VIC ss",756000,19 Mar 2025,private treaty,3,3,1.0,550.0,Townhouse
"27 Hambleton Street,ALBERT PARK VIC ss",3050000,15 Mar 2025,auction,3,3,1.0,205.0,House
"83 Faraday Street,CARLTON VIC ss",2900000,13 Mar 2025,private treaty,3,3,1.0,205.0,House
"63 Pallisades Boulevard,CHELTENHAM VIC ss",890000,13 Mar 2025,sold prior to auction,3,3,1.0,205.0,Townhouse
"9/13 Greville Street,CAROLINE SPRINGS VIC ss",625000,11 Mar 2025,private treaty,3,3,1.0,99.0,Townhouse
"17 Batman Street,ABERFELDIE VIC ss",1025000,08 Mar 2025,private treaty,3,3,1.0,99.0,Townhouse
"7/2 Bluestone Street,PAKENHAM VIC ss",550000,07 Mar 2025,private treaty,3,3,1.0,99.0,Townhouse
"3/9 York Street,GEELONG VIC ss",870000,03 Mar 2025,private treaty,3,3,1.0,130.0,House
"2/8 David Street,ALTONA VIC ss",800000,27 Feb 2025,private treaty,3,3,1.0,130.0,Townhouse
"2/24 Eisenhower Street,RESERVOIR VIC ss",840000,22 Feb 2025,private treaty,3,3,1.0,130.0,Townhouse
"4/7 Ramsay Street,ABERFELDIE VIC ss",920000,21 Feb 2025,auction,3,3,1.0,130.0,Townhouse
"51 Denbigh Road,ARMADALE VIC ss",2351000,21 Feb 2025,auction,3,3,1.0,280.0,House
"7/234 Roden Street,WEST MELBOURNE VIC ss",1200000,20 Feb 2025,sold prior to auction,3,3,1.0,280.0,Townhouse
"5a Hockey Lane,ASCOT VALE VIC ss",1055000,17 Feb 2025,auction,3,3,1.0,280.0,Townhouse
"2/16 View Road,BAYSWATER VIC ss",607000,15 Feb 2025,auction,3,3,1.0,98.0,Townhouse
"1/49 Ivanhoe Avenue,ST ALBANS VIC ss",650000,09 Feb 2025,private treaty,3,3,1.0,98.0,Townhouse
"1/402 Main Road West,ST ALBANS VIC ss",585000,09 Feb 2025,private treaty,3,3,1.0,98.0,Townhouse
"23 Orchard Grove,HEATHMONT VIC ss1,",1120000,06 Feb 2025,auction,3,3,1.0,49.0,House
"38 A Reed Court,DEANSIDE VIC ss",940000,03 Feb 2025,private treaty,3,3,1.0,302.0,House
"4 Little Joe Court,WESBURN VIC ss4,",1250000,28 Jan 2025,private treaty,3,3,1.0,441.0,House
"1/2A Romawi Street,ALTONA VIC ss",1170000,16 Jan 2025,private treaty,3,3,1.0,261.0,Townhouse
"1A Grant Street,PORT FAIRY VIC ss",857500,10 Jan 2025,private treaty,3,3,1.0,261.0,House
"16/74 Tinning Street,BRUNSWICK VIC ss",1220000,21 Dec 2024,auction,3,3,1.0,261.0,Townhouse
"39 Pomegranate Drive,BEVERIDGE VIC ss",730000,16 Dec 2024,private treaty,3,3,1.0,261.0,House
"3/20 Dunraven Court,SYDENHAM VIC ss",540000,13 Dec 2024,private treaty,3,3,1.0,114.0,Townhouse
"6 Jagungal Court,DROMANA VIC ss1,",1075000,10 Dec 2024,private treaty,3,3,1.0,12.0,House
"3/19 O'Grady Avenue,FRANKSTON VIC ss",700000,09 Dec 2024,private treaty,3,3,1.0,12.0,Townhouse
"69 Tooronga Road,MALVERN EAST VIC ss",1705000,04 Dec 2024,private treaty,3,3,1.0,307.0,House
"22 Ryan Street,FOOTSCRAY VIC ss",1250000,02 Dec 2024,private treaty,3,3,1.0,195.0,House
"2/26 David Street,DANDENONG VIC ss",680000,29 Nov 2024,private treaty,3,3,1.0,195.0,Townhouse
"8 Warleigh Road,WEST FOOTSCRAY VIC ss",952000,29 Nov 2024,sold prior to auction,3,3,1.0,195.0,Townhouse
"6/338 Pascoe Vale Road,ESSENDON VIC ss",788000,26 Nov 2024,private treaty,3,3,1.0,195.0,Townhouse
"12A Buchan Street,MEADOW HEIGHTS VIC ss",575000,15 Nov 2024,private treaty,3,3,1.0,209.0,Townhouse
"5 Hockey Lane,ASCOT VALE VIC ss",1020000,13 Nov 2024,auction,3,3,1.0,209.0,Townhouse
"2/20 Graham Street,BROADMEADOWS VIC ss",530000,13 Nov 2024,private treaty,3,3,1.0,133.0,Townhouse
"1 Altamont Road,CRAIGIEBURN VIC ss",515000,13 Nov 2024,private treaty,3,3,1.0,137.0,House
"20A Hardy Street,BRUNSWICK VIC ss",1190000,09 Nov 2024,auction,3,3,1.0,137.0,Townhouse
"6 Heriot Place,WILLIAMSTOWN VIC ss",1585000,08 Nov 2024,private treaty,3,3,1.0,137.0,House
"84 Hanna Street,NOBLE PARK VIC ss",662000,06 Nov 2024,private treaty,3,3,1.0,137.0,Townhouse
"3/90 Evell Street,GLENROY VIC ss",640000,30 Oct 2024,private treaty,3,3,1.0,137.0,Townhouse
"2/75 Bent Street,MCKINNON VIC ss",920000,30 Oct 2024,sold prior to auction,3,3,1.0,137.0,Townhouse
"6/19 Schofield Street,MOORABBIN VIC ss",1067500,29 Oct 2024,private treaty,3,3,1.0,137.0,Townhouse
"25 Anchorage Drive,SOUTH MORANG VIC ss",550000,26 Oct 2024,auction,3,3,1.0,137.0,Townhouse
"18 Wallangara Boulevard,HARKNESS VIC ss",650000,25 Oct 2024,private treaty,3,3,1.0,310.0,House
"4/19 O'Grady Avenue,FRANKSTON VIC ss",700000,21 Oct 2024,private treaty,3,3,1.0,310.0,Townhouse
"3/1832 Ferntree Gully Road,FERNTREE GULLY VIC ss",811000,19 Oct 2024,auction,3,3,1.0,173.0,Townhouse
"47 Mcilwrick Street,PRAHRAN VIC ss",2125000,16 Oct 2024,private treaty,3,3,1.0,320.0,House
"118 Surrey Road North,SOUTH YARRA VIC ss",1730000,13 Oct 2024,private treaty,3,3,1.0,170.0,House
"1/1 Foulkes Street,ALPHINGTON VIC ss",1285000,10 Oct 2024,private treaty,3,3,1.0,170.0,Townhouse
"42 Russell Street,CASTERTON VIC ss",385000,10 Oct 2024,private treaty,3,3,1.0,930.0,House
"45 Billy Buttons Drive,NARRE WARREN VIC ss",670000,10 Oct 2024,private treaty,3,3,1.0,930.0,House
"4/460 Gaffney Street,PASCOE VALE VIC ss",725000,03 Oct 2024,private treaty,3,3,1.0,930.0,Townhouse
"749 Burwood Highway,FERNTREE GULLY VIC ss",800000,24 Sep 2024,private treaty,3,3,1.0,930.0,House
"3 Kalindi Street,WERRIBEE VIC ss",605000,24 Sep 2024,private treaty,3,3,1.0,930.0,House
"344A Highett Street,RICHMOND VIC ss",1630000,21 Sep 2024,auction,3,3,1.0,197.0,House
"7/74-80 Ireland Street,WEST MELBOURNE VIC ss",1050000,21 Sep 2024,private treaty,3,3,1.0,197.0,Townhouse
"1/17 Margaret Street,OAK PARK VIC ss",855000,20 Sep 2024,private treaty,3,3,1.0,220.0,Townhouse
"44 Brigade Avenue,CAMPBELLS CREEK VIC ss1,",835000,19 Sep 2024,private treaty,3,3,1.0,88.0,House
"21 Winton Drive,FRASER RISE VIC ss",700000,16 Sep 2024,private treaty,3,3,1.0,88.0,House
"5 Sentry Place,MARIBYRNONG VIC ss",725000,13 Sep 2024,private treaty,3,3,1.0,88.0,Townhouse
"13 Kent Street,RICHMOND VIC ss",1040000,13 Sep 2024,private treaty,3,3,1.0,88.0,Townhouse
"24/55 Gadd Street,NORTHCOTE VIC ss",785000,07 Sep 2024,private treaty,3,3,1.0,88.0,Townhouse
"11A Rosebud Avenue,MOORABBIN VIC ss",1310000,05 Sep 2024,private treaty,3,3,1.0,88.0,Townhouse
"69 Lynch Street,FOOTSCRAY VIC ss",1200000,01 Sep 2024,auction,3,3,1.0,88.0,House
"4/48-50 Hamel Street,BOX HILL SOUTH VIC ss",1050000,30 Aug 2024,private treaty,3,3,1.0,88.0,Townhouse
"28 Boyd Street,RICHMOND VIC ss",1370000,24 Aug 2024,private treaty,3,3,1.0,88.0,House
"31 Pembroke Drive,SOMERVILLE VIC ss",855000,16 Aug 2024,private treaty,3,3,1.0,436.0,House
"51 Farrell Street,PORT MELBOURNE VIC ss",2180000,14 Aug 2024,private treaty,3,3,1.0,140.0,House
"8 Little Errol Street,NORTH MELBOURNE VIC ss",1625000,10 Aug 2024,private treaty,3,3,1.0,140.0,House
"2/19 O'Grady Avenue,FRANKSTON VIC ss",700000,08 Aug 2024,private treaty,3,3,1.0,140.0,Townhouse
"28/1 Brunswick Crescent,CRAIGIEBURN VIC ss",440000,31 Jul 2024,private treaty,3,3,1.0,76.0,House
"71 Lynch Street,FOOTSCRAY VIC ss",1225000,26 Jul 2024,private treaty,3,3,1.0,76.0,House
"4/2 Kent Street,YARRAVILLE VIC ss",890000,20 Jul 2024,sold prior to auction,3,3,1.0,76.0,Townhouse
"3/15 Showers Street,PRESTON VIC ss",722000,19 Jul 2024,private treaty,3,3,1.0,76.0,Townhouse
"6/19 O'Grady Avenue,FRANKSTON VIC ss",710000,17 Jul 2024,private treaty,3,3,1.0,76.0,Townhouse
"1/19 O'Grady Avenue,FRANKSTON VIC ss",707500,13 Jul 2024,private treaty,3,3,1.0,76.0,Townhouse
"15 Bridport Street,DAYLESFORD VIC ss",1160000,10 Jul 2024,private treaty,3,3,1.0,674.0,House
"3/16 Hughenden Road,ST KILDA EAST VIC ss",980000,10 Jul 2024,auction,3,3,1.0,674.0,Townhouse
"6 Reed Street,ALBERT PARK VIC ss",2450000,08 Jul 2024,private treaty,3,3,1.0,674.0,House
"4 Austin Court,SUNBURY VIC ss",655000,08 Jul 2024,private treaty,3,3,1.0,704.0,House
"302 Glengala Road,SUNSHINE WEST VIC ss",720000,01 Jul 2024,auction,3,3,1.0,571.0,House
